ManHinh,Ram,CPU,GPU,TrongLuong,HDD/SSD,DungLuong,Gia,Class,Product
0.760869565,0.0625,0.444444444,0.154696133,0.308510638,0.35,0.015625,0.061485489,PhoThong,Chromebook 14
0.760869565,0.0625,0.694444444,0.08839779,0.361702128,0.35,0.125,0.114608952,PhoThong,IdeaPad 520s-14IKB
0.940217391,0.125,0.777777778,0.624309392,0.668085106,0.15,0.25,0.312836531,ChuyenNghiep,ZBook 17
0.760869565,0.125,0.75,0.08839779,0.30212766,0.35,0.125,0.42465978,VanPhong,ThinkPad X1
0.722826087,0.125,0.694444444,0.08839779,0.319148936,0.35,0.125,0.15953435,PhoThong,Satellite Pro
0.630434783,0.0625,0.444444444,0.127071823,0.29787234,0.35,0.015625,0.044105591,PhoThong,TravelMate B117-M
0.760869565,0.25,0.75,0.08839779,0.293617021,0.5,0.25,0.286768323,VanPhong,Yoga 910-13IKB
0.679347826,0.0625,0.25,0.099447514,0.255319149,0.35,0.03125,0.109690113,VanPhong,Chromebook Flip
0.722826087,0.25,0.694444444,0.127071823,0.289361702,0.5,0.25,0.30775537,VanPhong,Portege Z30T-C-133
0.847826087,0.0625,0.75,0.17679558,0.446808511,0.15,0.25,0.112969339,PhoThong,15-bs011nv (i7-7500U/4GB/500GB/Radeon
0.847826087,0.125,0.694444444,0.674033149,0.544680851,0.25,0.5,0.134284309,ChuyenNghiep,Inspiron 5577
0.847826087,0.0625,0.805555556,0.17679558,0.468085106,0.35,0.125,0.065420561,PhoThong,IdeaPad 320-15AST
0.847826087,0.125,1,0.187845304,0.468085106,0.25,0.5,0.0703394,PhoThong,IdeaPad 320-15ABR
0.847826087,0.0625,0.694444444,0.08839779,0.446808511,0.5,1,0.101893753,PhoThong,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10)
0.847826087,0.0625,0.555555556,0.127071823,0.404255319,0.15,0.25,0.073782587,PhoThong,V310-15ISK (i3-6006U/4GB/500GB/No
0.847826087,0.125,0.694444444,0.08839779,0.463829787,0.35,0.125,0.130349238,PhoThong,Vostro 5568
0.722826087,0.125,0.444444444,0.165745856,0.340425532,0.35,0.125,0.163797344,VanPhong,Spin 5
0.847826087,0.25,0.694444444,0.419889503,0.463829787,0.5,0.25,0.304148221,ChuyenNghiep,ThinkPad P51s
0.760869565,0.125,0.638888889,0.127071823,0.382978723,0.35,0.125,0.195277914,PhoThong,Thinkpad T460p
0.940217391,0.09375,0.694444444,0.17679558,0.576595745,0.25,1,0.107396294,PhoThong,17-ak002nv (A10-9620P/6GB/2TB/Radeon
0.847826087,0.125,0.777777778,0.331491713,0.531914894,0.6,0.5625,0.20478767,ChuyenNghiep,Legion Y520-15IKBN
0.760869565,0.125,0.777777778,0.254143646,0.34893617,0.35,0.125,0.178553861,PhoThong,Latitude 5480
0.847826087,0.125,0.694444444,0.08839779,0.421276596,0.25,0.5,0.119035908,PhoThong,Vostro 5568
0.760869565,0.0625,0.305555556,0.055248619,0.319148936,0.35,0.015625,0.048860469,PhoThong,VivoBook E403NA
0.847826087,0.25,0.722222222,0.08839779,0.410638298,0.5,0.25,0.233917036,PhoThong,Latitude 5580
0.760869565,0.125,0.694444444,0.198895028,0.39787234,0.35,0.125,0.140526316,PhoThong,Thinkpad E470
0.847826087,0.125,0.722222222,0.08839779,0.404255319,0.35,0.125,0.193310379,PhoThong,Latitude 5580
0.847826087,0.0625,0.555555556,0.077348066,0.465957447,0.15,0.25,0.048860469,PhoThong,110-15ACL (A6-7310/4GB/500GB/W10)
0.760869565,0.0625,0.533333333,0.044198895,0.29787234,0.35,0.015625,0.043449746,PhoThong,Smartbook 142
0.940217391,0.125,0.75,0.254143646,0.559574468,0.35,0.125,0.196753566,PhoThong,ProBook 470
0.760869565,0.125,0.694444444,0.127071823,0.24893617,0.5,0.25,0.276543696,VanPhong,ThinkPad X1
0.722826087,0.125,0.694444444,0.08839779,0.336170213,0.35,0.125,0.137170028,VanPhong,Pavilion X360
0.760869565,0.125,0.694444444,0.08839779,0.280851064,0.35,0.125,0.245777996,VanPhong,ThinkPad T470s
0.940217391,0.5,0.777777778,0.878453039,0.927659574,0.75,1,0.6,ChuyenNghiep,Alienware 17
0.940217391,0.125,0.777777778,0.331491713,0.574468085,0.6,0.5625,0.221098541,ChuyenNghiep,GL72M 7REX
0.847826087,0.0625,0.694444444,0.08839779,0.404255319,0.25,0.5,0.080324643,PhoThong,V310-15IKB (i5-7200U/4GB/1TB/No
0.847826087,0.125,0.444444444,0.17679558,0.468085106,0.6,0.5625,0.117888178,PhoThong,Inspiron 5570
0.722826087,0.0625,0.666666667,0.08839779,0.363829787,0.25,0.5,0.106410887,VanPhong,Inspiron 5378
0.847826087,0.125,0.694444444,0.254143646,0.493617021,0.25,0.5,0.096658469,PhoThong,Inspiron 5567
0.847826087,0.0625,0.833333333,0.160220994,0.446808511,0.25,0.5,0.080177078,PhoThong,15-BW037na (A9-9420/4GB/1TB/Radeon
0.940217391,0.25,0.722222222,0.82320442,0.893617021,0.6,0.5625,0.317265125,ChuyenNghiep,Predator 17
0.847826087,0.1875,0.694444444,0.08839779,0.478723404,0.25,0.5,0.106410887,PhoThong,Inspiron 3567
0.847826087,0.09375,0.833333333,0.160220994,0.446808511,0.6,0.5625,0.106574848,PhoThong,15-BW091ND (A9-9420/6GB/1TB
0.847826087,0.0625,0.694444444,0.08839779,0.510638298,0.15,0.25,0.09165437,PhoThong,Extensa EX2540-58KR
0.722826087,0.125,0.694444444,0.08839779,0.306382979,0.35,0.125,0.157402853,PhoThong,ThinkPad 13
0.847826087,0.0625,0.75,0.08839779,0.393617021,0.25,0.5,0.127725857,PhoThong,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10)
0.847826087,0.25,0.777777778,0.635359116,0.553191489,0.35,0.125,0.396622397,ChuyenNghiep,ZBook 15
0.722826087,0.125,0.444444444,0.165745856,0.329787234,0.25,0.5,0.1080505,VanPhong,Inspiron 5379
0.847826087,0.25,0.777777778,0.82320442,0.382978723,0.6,0.625,0.343413674,ChuyenNghiep,GS63VR 7RF
0.847826087,0.0625,0.555555556,0.127071823,0.510638298,0.15,0.25,0.067355304,PhoThong,Aspire ES1-572
0.847826087,0.125,0.75,0.209944751,0.425531915,0.6,0.5625,0.197901295,PhoThong,Inspiron 7560
0.847826087,0.125,0.555555556,0.127071823,0.425531915,0.35,0.125,0.109034268,PhoThong,Vostro 3568
0.760869565,0.125,0.694444444,0.08839779,0.265957447,0.35,0.125,0.251680603,PhoThong,Tecra X40-D-10G
0.760869565,0.125,0.694444444,0.08839779,0.361702128,0.35,0.125,0.163797344,VanPhong,Flex 5
0.847826087,0.25,0.777777778,0.419889503,0.531914894,0.5,0.5,0.540908346,ChuyenNghiep,Thinkpad P51s
0.760869565,0.03125,0.444444444,0.044198895,0.357446809,0.35,0.015625,0.054107231,PhoThong,Chromebook 14
0.722826087,0.25,0.75,0.08839779,0.172340426,0.35,0.125,0.270372192,VanPhong,Notebook 9
0.847826087,0.125,0.555555556,0.127071823,0.395744681,0.35,0.125,0.088375143,PhoThong,250 G6
0.760869565,0.125,0.694444444,0.08839779,0.340425532,0.35,0.125,0.184736842,PhoThong,Latitude 5480
0.940217391,0.25,0.805555556,0.552486188,0.638297872,0.35,0.125,0.719626168,ChuyenNghiep,Zbook 17
0.630434783,0.0625,0.444444444,0.044198895,0.29787234,0.35,0.0625,0.07788162,PhoThong,N23 (N3060/4GB/128GB/W10)
0.847826087,0.125,0.666666667,0.127071823,0.391489362,0.35,0.125,0.31152648,PhoThong,EliteBook 850
0.847826087,0.0625,0.638888889,0.497237569,0.521276596,0.25,0.5,0.094933596,PhoThong,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce
0.760869565,0.0625,0.638888889,0.127071823,0.361702128,0.35,0.087,0.17970159,VanPhong,Thinkpad T460
0.847826087,0.0625,0.75,0.08839779,0.504255319,0.35,0.125,0.139350713,PhoThong,Pro P2540UA-XO0192R
0.722826087,0.125,0.5,0.138121547,0.276595745,0.35,0.125,0.196589605,VanPhong,Yoga 900-13ISK
0.847826087,0.125,0.694444444,0.674033149,0.468085106,0.6,0.5625,0.180193474,PhoThong,15-cb003na (i5-7300HQ/8GB/1TB
0.847826087,0.125,0.722222222,0.348066298,0.55106383,0.35,0.125,0.255943597,ChuyenNghiep,ZBook 15
0.847826087,0.25,0.777777778,0.878453039,0.940425532,0.6,0.625,0.470403345,ChuyenNghiep,Alienware 17
0.847826087,0.0625,0.694444444,0.08839779,0.446808511,0.35,0.125,0.098212822,PhoThong,Aspire 3
0.847826087,0.125,0.777777778,0.674033149,0.531914894,0.6,0.5625,0.171831448,ChuyenNghiep,Legion Y520-15IKBN
0.679347826,0.25,0.777777778,0.08839779,0.25106383,0.35,0.125,0.304804066,VanPhong,Latitude 7280
0.668478261,0.125,0.333333333,0.132596685,0.234042553,0.35,0.125,0.255615675,VanPhong,Pixelbook (Core
0.722826087,0.125,0.694444444,0.08839779,0.255319149,0.35,0.125,0.185112313,VanPhong,Zenbook UX330UA-AH5Q
0.722826087,0.0625,0.555555556,0.127071823,0.35106383,0.15,0.25,0.139203148,PhoThong,Latitude 3380
0.722826087,0.0625,0.638888889,0.127071823,0.340425532,0.35,0.0625,0.107394655,PhoThong,TravelMate P238-M
0.940217391,0.0625,0.305555556,0.198895028,0.595744681,0.25,0.5,0.07711756,PhoThong,X751NV-TY001 (N4200/4GB/1TB/GeForce
0.847826087,0.25,0.722222222,0.375690608,0.578723404,0.6,0.5625,0.180193474,ChuyenNghiep,Inspiron 7559
0.722826087,0.125,0.75,0.08839779,0.278723404,0.35,0.125,0.262174127,VanPhong,Notebook 9
0.847826087,0.0625,0.305555556,0.060773481,0.446808511,0.25,0.5,0.048860469,PhoThong,Aspire A315-31
0.847826087,0.25,0.75,0.254143646,0.489361702,0.35,0.125,0.193682571,PhoThong,Inspiron 5567
0.815217391,0.25,0.75,0.491712707,0.363829787,0.35,0.125,0.294966388,VanPhong,Notebook 9
0.760869565,0.0625,0.638888889,0.127071823,0.372340426,0.35,0.0625,0.167240531,PhoThong,Tecra A40-C-1E5
0.847826087,0.125,0.777777778,0.674033149,0.557446809,0.25,0.5,0.180193474,ChuyenNghiep,Inspiron 7567
0.679347826,0.0625,0.638888889,0.127071823,0.268085106,0.35,0.125,0.203967864,VanPhong,EliteBook 820
0.847826087,0.1875,0.75,0.209944751,0.489361702,0.25,1,0.137563535,VanPhong,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce
0.847826087,0.25,0.75,0.552486188,0.531914894,0.5,0.25,0.388588293,PhoThong,Thinkpad P50
0.760869565,0.0625,0.666666667,0.08839779,0.382978723,0.35,0.0625,0.10427939,PhoThong,Swift 3
0.760869565,0.25,0.777777778,0.82320442,0.414893617,0.5,0.25,0.475323824,ChuyenNghiep,Blade Pro
0.847826087,0.125,0.305555556,0.060773481,0.425531915,0.35,0.0625,0.095409083,PhoThong,Vivobook Max
0.940217391,0.5,0.777777778,0.878453039,0.940425532,0.75,1,0.588424332,ChuyenNghiep,Alienware 17
0.940217391,0.25,0.722222222,0.878453039,0.914893617,0.6,0.625,0.385309067,ChuyenNghiep,Rog G752VS-BA171T
0.760869565,0.25,0.722222222,0.248618785,0.312765957,0.5,0.25,0.289227742,VanPhong,Tecra Z40-C-161
0.847826087,0.125,0.444444444,0.132596685,0.468085106,0.25,0.5,0.053943269,PhoThong,IdeaPad 110-15IBR
0.760869565,0.25,0.75,0.08839779,0.361702128,0.5,0.25,0.37694704,VanPhong,ThinkPad T470s
0.760869565,0.25,0.777777778,0.82320442,0.340425532,0.6,0.625,0.310050828,ChuyenNghiep,GS43VR 7RE
0.847826087,0.125,0.694444444,0.674033149,0.468085106,0.6,0.5625,0.178553861,ChuyenNghiep,GL62M (i5-7300HQ/8GB/1TB
0.847826087,0.0625,0.777777778,0.674033149,0.510638298,0.25,0.5,0.163797344,ChuyenNghiep,Legion Y520-15IKBN
0.940217391,0.25,0.777777778,0.82320442,0.893617021,0.6,0.625,0.37694704,ChuyenNghiep,Predator G9-793
0.847826087,0.125,0.694444444,0.674033149,0.557446809,0.35,0.125,0.161501886,ChuyenNghiep,Inspiron 7567
0.847826087,0.125,0.777777778,0.723756906,0.476595745,0.6,0.5625,0.219544188,ChuyenNghiep,FX502VM-DM560T (i7-7700HQ/8GB/1TB
0.760869565,0.0625,0.305555556,0.055248619,0.259574468,0.35,0.015625,0.033267749,PhoThong,K146 (N3350/4GB/32GB/W10)
0.722826087,0.125,0.75,0.08839779,0.291489362,0.5,0.25,0.323003771,VanPhong,ThinkPad Yoga
0.847826087,0.125,0.694444444,0.209944751,0.442553191,0.35,0.125,0.157238892,VanPhong,Yoga 510-15IKB
0.652173913,0.125,0.333333333,0.160220994,0.195744681,0.5,0.25,0.19101492,VanPhong,MacBook 12
0.760869565,0.125,0.694444444,0.08839779,0.30212766,0.35,0.125,0.382029841,VanPhong,ThinkPad X1
0.760869565,0.0625,0.305555556,0.055248619,0.346808511,0.35,0.015625,0.04902443,PhoThong,R417NA-RS01 (N3350/4GB/32GB/W10)
0.847826087,0.125,0.694444444,0.08839779,0.414893617,0.35,0.0625,0.132808657,PhoThong,Latitude 3580
0.755434783,0.125,0.75,0.08839779,0.293617021,0.35,0.125,0.221183801,VanPhong,Yoga 910-13IKB
0.847826087,0.125,0.555555556,0.149171271,0.425531915,0.35,0.125,0.121167404,PhoThong,Vostro 5568
0.847826087,0.125,0.777777778,0.635359116,0.668085106,0.35,0.125,0.338563699,ChuyenNghiep,ZBook 17
0.847826087,0.125,0.694444444,0.08839779,0.504255319,0.35,0.125,0.180193474,PhoThong,Pro P2540UA-XS51
0.722826087,0.125,0.694444444,0.08839779,0.274468085,0.35,0.125,0.245777996,VanPhong,XPS 13
0.847826087,0.125,0.694444444,0.674033149,0.438297872,0.35,0.125,0.286768323,PhoThong,XPS 15
0.630434783,0.0625,0.305555556,0.060773481,0.346808511,0.35,0.0625,0.121987211,PhoThong,Latitude 3180
0.679347826,0.125,0.722222222,0.08839779,0.268085106,0.35,0.125,0.227742253,PhoThong,EliteBook 820
0.847826087,0.0625,0.638888889,0.127071823,0.446808511,0.15,0.25,0.127889818,PhoThong,Satellite Pro
0.847826087,0.125,0.694444444,0.430939227,0.434042553,0.25,1,0.103131661,PhoThong,15-ba043na (A12-9700P/8GB/2TB/W10)
0.847826087,0.25,0.777777778,0.331491713,0.557446809,0.5,0.25,0.275291031,ChuyenNghiep,Inspiron 7567
0.847826087,0.0625,0.694444444,0.082872928,0.510638298,0.25,0.5,0.099852435,PhoThong,IdeaPad 310-15IKB
0.940217391,0.1875,0.777777778,0.596685083,0.795744681,0.25,0.5,0.286768323,ChuyenNghiep,Omen 17-an012dx
0.940217391,0.25,0.777777778,0.878453039,0.617021277,0.75,0.75,0.395966552,ChuyenNghiep,GE72MVR 7RG
0.722826087,0.125,0.694444444,0.08839779,0.172340426,0.35,0.125,0.245777996,VanPhong,Notebook 9
0.847826087,0.125,0.75,0.370165746,0.421276596,0.25,0.5,0.157566814,PhoThong,Vostro 5568
0.847826087,0.125,0.694444444,0.149171271,0.463829787,0.35,0.125,0.129498278,PhoThong,Vostro 3568
0.760869565,0.125,0.75,0.08839779,0.280851064,0.35,0.125,0.304804066,VanPhong,Thinkpad T470s
0.679347826,0.25,0.694444444,0.08839779,0.274468085,0.5,0.25,0.294966388,VanPhong,Blade Stealth
0.630434783,0.0625,0.444444444,0.044198895,0.261702128,0.35,0.078125,0.063125102,PhoThong,Chromebook 11
0.940217391,0.25,0.777777778,0.82320442,0.927659574,0.6,0.5625,0.410726349,ChuyenNghiep,Alienware 17
0.760869565,0.0625,0.638888889,0.127071823,0.374468085,0.15,0.25,0.123790785,PhoThong,Latitude 3480
0.847826087,0.0625,0.555555556,0.127071823,0.446808511,0.15,0.25,0.080324643,PhoThong,V110-15ISK (i3-6006U/4GB/500GB/W10)
0.760869565,0.0625,0.694444444,0.08839779,0.265957447,0.35,0.0625,0.178717823,VanPhong,Tecra X40-D-10Z
0.760869565,0.125,0.75,0.08839779,0.240425532,0.5,0.25,0.409739302,VanPhong,Thinkpad X1
0.847826087,0.125,0.694444444,0.674033149,0.510638298,0.35,0.125,0.196589605,ChuyenNghiep,GL62M 7RD
0.760869565,0.125,0.694444444,0.08839779,0.240425532,0.35,0.125,0.307427447,VanPhong,ThinkPad X1
0.760869565,0.0625,0.583333333,0.154696133,0.372340426,0.35,0.0625,0.081816691,PhoThong,Satellite Pro
0.722826087,0.125,0.694444444,0.08839779,0.234042553,0.35,0.125,0.222659452,VanPhong,ZenBook Flip
0.760869565,0.0625,0.555555556,0.127071823,0.374468085,0.15,0.25,0.095917364,PhoThong,Latitude 3480
0.630434783,0.0625,0.444444444,0.044198895,0.287234043,0.35,0.015625,0.058206263,PhoThong,Chromebook 11
0.760869565,0.125,0.666666667,0.08839779,0.319148936,0.35,0.0625,0.101492048,PhoThong,Swift 3
0.940217391,0.5,0.805555556,0.944751381,0.742553191,0.5,0.25,0.901623217,ChuyenNghiep,Blade Pro
0.760869565,0.25,0.722222222,0.127071823,0.234042553,0.5,0.25,0.344154779,VanPhong,Thinkpad X1
0.847826087,0.0625,0.694444444,0.370165746,0.446808511,0.25,0.5,0.085095917,PhoThong,VivoBook Max
0.760869565,0.125,0.638888889,0.127071823,0.361702128,0.35,0.125,0.194458108,PhoThong,Thinkpad T460
0.760869565,0.125,0.722222222,0.08839779,0.280851064,0.35,0.125,0.270536153,PhoThong,ThinkPad T470s
0.847826087,0.25,0.777777778,0.878453039,0.682978723,0.6,0.625,0.454931956,ChuyenNghiep,Alienware 15
0.940217391,0.25,0.777777778,0.878453039,0.617021277,0.6,0.625,0.396622397,ChuyenNghiep,Rog GL702VS-BA023T
0.847826087,0.0625,0.666666667,0.08839779,0.425531915,0.15,0.25,0.109690113,PhoThong,Satellite Pro
0.760869565,0.0625,0.444444444,0.044198895,0.319148936,0.35,0.0078125,0.053287424,PhoThong,N42-20 Chromebook
0.847826087,0.125,0.694444444,0.08839779,0.489361702,0.15,0.0625,0.09673717,PhoThong,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)
0.940217391,0.25,0.722222222,0.82320442,0.580851064,0.75,0.75,0.294966388,ChuyenNghiep,Rog GL702VM-GC017T
0.940217391,0.5,0.777777778,0.878453039,0.940425532,0.75,0.75,0.503835055,ChuyenNghiep,Alienware 17
0.940217391,0.125,0.694444444,0.254143646,0.559574468,0.25,0.5,0.149204788,PhoThong,ProBook 470
0.847826087,0.125,0.694444444,0.08839779,0.463829787,0.35,0.0625,0.117066732,PhoThong,Vostro 3568
0.760869565,0.125,0.694444444,0.127071823,0.327659574,0.5,0.25,0.306607641,VanPhong,EliteBook 840
0.847826087,0.0625,0.75,0.149171271,0.463829787,0.35,0.125,0.121167404,PhoThong,Vostro 3568
0.630434783,0.0625,0.305555556,0.055248619,0.29787234,0.35,0.015625,0.100836203,VanPhong,Chromebook X360
0.722826087,0.125,0.638888889,0.314917127,0.308510638,0.5,0.25,0.168224299,VanPhong,ZenBook UX310UQ-GL026T
0.722826087,0.125,0.694444444,0.08839779,0.272340426,0.35,0.125,0.373339892,VanPhong,EliteBook x360
0.760869565,0.125,0.694444444,0.127071823,0.327659574,0.5,0.25,0.240695196,VanPhong,EliteBook 840
0.847826087,0.0625,0.444444444,0.044198895,0.395744681,0.35,0.0625,0.04902443,PhoThong,250 G6
0.847826087,0.25,0.777777778,0.82320442,0.446808511,0.6,0.5625,0.311362518,ChuyenNghiep,Rog GL502VM-DS74
0.940217391,0.125,0.75,0.254143646,0.60212766,0.25,0.5,0.141826529,PhoThong,Inspiron 5767
0.760869565,0.125,0.777777778,0.248618785,0.417021277,0.35,0.125,0.312018364,VanPhong,ThinkPad T470p
0.847826087,0.125,0.75,0.215469613,0.489361702,0.35,0.125,0.129037547,PhoThong,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce
0.847826087,0.125,0.694444444,0.08839779,0.404255319,0.35,0.0625,0.154943433,PhoThong,Latitude 5580
0.847826087,0.0625,0.305555556,0.060773481,0.425531915,0.25,0.5,0.073618626,PhoThong,X541NA (N4200/4GB/1TB/W10)
0.722826087,0.125,0.777777778,0.08839779,0.272340426,0.35,0.125,0.41957698,VanPhong,EliteBook x360
0.722826087,0.125,0.638888889,0.127071823,0.344680851,0.25,0.5,0.106410887,PhoThong,Inspiron 5368
0.847826087,0.0625,0.555555556,0.127071823,0.468085106,0.25,0.5,0.076897852,PhoThong,IdeaPad 110-15ISK
0.847826087,0.125,0.694444444,0.08839779,0.489361702,0.25,0.5,0.139475324,PhoThong,ThinkPad E570
0.847826087,0.125,0.722222222,0.430939227,0.391489362,0.35,0.125,0.221183801,PhoThong,EliteBook 850
0.722826087,0.0625,0.694444444,0.08839779,0.223404255,0.35,0.0625,0.210690277,PhoThong,Portege X30-D-10X
0.847826087,0.125,0.694444444,0.674033149,0.531914894,0.25,0.5,0.166748647,ChuyenNghiep,Legion Y520-15IKBN
0.722826087,0.25,0.694444444,0.226519337,0.274468085,0.5,0.25,0.367273323,VanPhong,XPS 13
0.847826087,0.0625,0.638888889,0.127071823,0.440425532,0.15,0.25,0.149204788,PhoThong,Probook 450
0.722826087,0.125,0.638888889,0.127071823,0.255319149,0.35,0.125,0.179537629,VanPhong,Portégé Z30-C-188
0.722826087,0.125,0.75,0.08839779,0.291489362,0.35,0.125,0.319724545,VanPhong,ThinkPad Yoga
0.760869565,0.125,0.694444444,0.08839779,0.331914894,0.35,0.125,0.147893097,PhoThong,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10)
0.847826087,0.125,0.777777778,0.585635359,0.474468085,0.25,0.5,0.291523201,ChuyenNghiep,Precision 3520
0.847826087,0.0625,0.694444444,0.08839779,0.506382979,0.15,0.25,0.172979177,PhoThong,ThinkPad L570
0.847826087,0.0625,0.555555556,0.149171271,0.468085106,0.25,0.5,0.078537465,PhoThong,IdeaPad 110-15ISK
0.847826087,0.125,0.75,0.08839779,0.425531915,0.35,0.125,0.227578292,PhoThong,Tecra A50-D-11D
0.722826087,0.0625,0.666666667,0.08839779,0.306382979,0.35,0.087,0.120511559,PhoThong,Thinkpad 13
0.815217391,0.25,0.75,0.209944751,0.261702128,0.35,0.125,0.303164453,VanPhong,Notebook 9
0.679347826,0.125,0.777777778,0.08839779,0.340425532,0.35,0.125,0.277094606,VanPhong,Latitude 7280
0.847826087,0.0625,0.305555556,0.060773481,0.425531915,0.25,0.5,0.065418921,PhoThong,X541NA-GO121 (N4200/4GB/1TB/Linux)
0.722826087,0.125,0.638888889,0.209944751,0.272340426,0.35,0.125,0.15330382,VanPhong,Mi Notebook
0.847826087,0.0625,0.694444444,0.209944751,0.463829787,0.6,0.5625,0.149614691,PhoThong,Vostro 5568
0.847826087,0.0625,0.694444444,0.08839779,0.434042553,0.35,0.125,0.137563535,PhoThong,ProBook 450
0.722826087,0.0625,0.694444444,0.08839779,0.272340426,0.35,0.125,0.278734219,VanPhong,EliteBook x360
0.847826087,0.0625,0.694444444,0.08839779,0.489361702,0.15,0.25,0.112280702,VanPhong,Pavilion x360
0.766304348,0.0625,0.305555556,0.055248619,0.35106383,0.35,0.015625,0.057058534,PhoThong,VivoBook L402NA
0.847826087,0.125,0.694444444,0.209944751,0.468085106,0.25,0.5,0.109690113,PhoThong,IdeaPad 510-15ISK
0.847826087,0.0625,0.444444444,0.127071823,0.468085106,0.15,0.25,0.060501722,PhoThong,Inspiron 3552
0.722826087,0.0625,0.694444444,0.08839779,0.272340426,0.35,0.125,0.294966388,VanPhong,EliteBook x360
0.847826087,0.0625,0.555555556,0.149171271,0.463829787,0.25,0.5,0.074717167,PhoThong,Vostro 3568
0.940217391,0.1875,0.694444444,0.674033149,0.468085106,0.6,0.5625,0.224610592,ChuyenNghiep,Rog GL753VD-GC082T
0.630434783,0.0625,0.444444444,0.044198895,0.265957447,0.35,0.015625,0.048696508,PhoThong,Chromebook C731-C78G
0.940217391,0.0625,0.611111111,0.138121547,0.595744681,0.15,0.25,0.062141335,PhoThong,IdeaPad 110-17ACL
0.760869565,0.0625,0.694444444,0.08839779,0.414893617,0.35,0.0625,0.207411051,PhoThong,Probook 640
0.722826087,0.25,0.75,0.08839779,0.30212766,0.35,0.125,0.229381866,VanPhong,Envy x360
0.815217391,0.125,0.75,0.08839779,0.24893617,0.35,0.125,0.278570257,VanPhong,Notebook 9
0.760869565,0.125,0.694444444,0.08839779,0.280851064,0.35,0.125,0.294966388,VanPhong,ThinkPad T470s
0.940217391,0.25,0.722222222,0.82320442,0.517021277,0.75,1,0.434333497,ChuyenNghiep,GS73VR Stealth
0.722826087,0.125,0.694444444,0.08839779,0.223404255,0.35,0.125,0.241842925,PhoThong,Portege X30-D-10V
0.847826087,0.125,0.777777778,0.674033149,0.557446809,0.25,0.5,0.152320052,ChuyenNghiep,Inspiron 7567
0.847826087,0.125,0.75,0.254143646,0.434042553,0.25,0.5,0.147565175,PhoThong,ProBook 450
0.847826087,0.0625,0.555555556,0.149171271,0.463829787,0.25,0.5,0.100672241,PhoThong,Vostro 3568
0.847826087,0.125,0.722222222,0.08839779,0.404255319,0.15,0.25,0.15330382,PhoThong,Latitude 5580
0.722826087,0.125,0.361111111,0.132596685,0.263829787,0.5,0.25,0.330070503,VanPhong,XPS 13
0.940217391,0.5,0.75,0.845303867,0.761702128,0.7,0.25,0.209706509,ChuyenNghiep,G701VO-IH74K (i7-6820HK/32GB/2x
0.722826087,0.25,0.361111111,0.132596685,0.259574468,0.35,0.125,0.270372192,VanPhong,XPS 13
0.760869565,0.125,0.75,0.08839779,0.240425532,0.35,0.125,0.335956714,VanPhong,ThinkPad X1
0.847826087,0.125,0.694444444,0.08839779,0.414893617,0.5,0.25,0.321854402,PhoThong,ThinkPad T570
0.847826087,0.25,0.75,0.08839779,0.229787234,0.5,0.25,0.344154779,VanPhong,Gram 15Z970
0.679347826,0.125,0.75,0.08839779,0.268085106,0.5,0.25,0.243154616,PhoThong,Elitebook 820
0.847826087,0.0625,0.416666667,0.127071823,0.468085106,0.35,0.0078125,0.058862109,PhoThong,Chromebook CB5-571-C1DZ
0.847826087,0.125,0.638888889,0.430939227,0.553191489,0.6,0.5625,0.12936547,PhoThong,IdeaPad Y700-15ISK
0.760869565,0.125,0.75,0.08839779,0.208510638,0.5,0.25,0.311362518,VanPhong,Gram 14Z970
0.760869565,0.125,0.777777778,0.08839779,0.340425532,0.35,0.125,0.197573373,PhoThong,Latitude 5480
0.679347826,0.125,0.333333333,0.099447514,0.231914894,0.35,0.125,0.508280046,VanPhong,Elitebook Folio
0.847826087,0.09375,0.75,0.209944751,0.468085106,0.35,0.125,0.12936547,PhoThong,IdeaPad 510-15IKB
0.847826087,0.125,0.75,0.254143646,0.434042553,0.35,0.125,0.16707493,PhoThong,ProBook 450
0.847826087,0.0625,0.666666667,0.08839779,0.510638298,0.25,0.5,0.081816691,PhoThong,Aspire E5-575
0.722826087,0.0625,0.694444444,0.08839779,0.306382979,0.35,0.0625,0.14444991,PhoThong,ThinkPad 13
0.722826087,0.125,0.694444444,0.08839779,0.317021277,0.35,0.125,0.157402853,PhoThong,Probook 430
0.940217391,0.25,0.777777778,0.331491713,0.574468085,0.6,0.625,0.262174127,ChuyenNghiep,GE72VR 6RF
0.847826087,0.25,0.777777778,0.331491713,0.553191489,0.6,0.5625,0.221183801,ChuyenNghiep,Inspiron 7567
0.847826087,0.125,0.694444444,0.674033149,0.468085106,0.6,0.5625,0.183621905,ChuyenNghiep,GL62M 7RD
0.847826087,0.0625,0.694444444,0.149171271,0.463829787,0.25,0.5,0.112311854,PhoThong,Vostro 3568
